iShares Core S&P 500 ETF
Inception Date,"May 15, 2000"
Fund Holdings as of,"Sep 29, 2017"
Total Net Assets,"126,492,385,434.10"
Shares Outstanding,"500,000,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"EQIX","EQUINIX REIT INC","Equity","0.16","446.30","457,249.00","204,070,228.70","204,070,228.70","Real Estate","BVLZX12","US29444U7000","NASDAQ"
"AEP","AMERICAN ELECTRIC POWER INC","Equity","0.16","70.24","2,898,591.00","203,597,031.84","203,597,031.84","Utilities","2026242","US0255371017","New York Stock Exchange Inc."
"INTU","INTUIT INC","Equity","0.16","142.14","1,428,369.00","203,028,369.66","203,028,369.66","Information Technology","2459020","US4612021034","NASDAQ"
"MAR","MARRIOTT INTERNATIONAL INC CLASS A","Equity","0.16","110.26","1,832,931.00","202,098,972.06","202,098,972.06","Consumer Discretionary","2210614","US5719032022","NASDAQ"
"REGN","REGENERON PHARMACEUTICALS INC","Equity","0.16","447.12","450,120.00","201,257,654.40","201,257,654.40","Health Care","2730190","US75886F1075","NASDAQ"
"ETN","EATON PLC","Equity","0.16","76.79","2,619,056.00","201,117,310.24","201,117,310.24","Industrials","B8KQN82","IE00B8KQN827","New York Stock Exchange Inc."
"STZ","CONSTELLATION BRANDS INC CLASS A","Equity","0.16","199.45","1,008,018.00","201,049,190.10","201,049,190.10","Consumer Staples","2170473","US21036P1084","New York Stock Exchange Inc."
"VLO","VALERO ENERGY CORP","Equity","0.16","76.93","2,587,329.00","199,043,219.97","199,043,219.97","Energy","2041364","US91913Y1001","New York Stock Exchange Inc."
"TRV","TRAVELERS COMPANIES INC","Equity","0.16","122.52","1,616,838.00","198,094,991.76","198,094,991.76","Financials","2769503","US89417E1091","New York Stock Exchange Inc."
"PLD","PROLOGIS REIT INC","Equity","0.16","63.46","3,121,175.00","198,069,765.50","198,069,765.50","Real Estate","B44WZD7","US74340W1036","New York Stock Exchange Inc."
"ECL","ECOLAB INC","Equity","0.16","128.61","1,531,792.00","197,003,769.12","197,003,769.12","Materials","2304227","US2788651006","New York Stock Exchange Inc."
"HPQ","HP INC","Equity","0.15","19.96","9,821,800.00","196,043,128.00","196,043,128.00","Information Technology","BYX4D52","US40434L1052","New York Stock Exchange Inc."
"ALL","ALLSTATE CORP","Equity","0.15","91.91","2,116,932.00","194,567,220.12","194,567,220.12","Financials","2019952","US0200021014","New York Stock Exchange Inc."
"APD","AIR PRODUCTS AND CHEMICALS INC","Equity","0.15","151.22","1,279,015.00","193,412,648.30","193,412,648.30","Materials","2011602","US0091581068","New York Stock Exchange Inc."
"MCK","MCKESSON CORP","Equity","0.15","153.61","1,234,292.00","189,599,594.12","189,599,594.12","Health Care","2378534","US58155Q1031","New York Stock Exchange Inc."
"LYB","LYONDELLBASELL INDUSTRIES NV CLASS","Equity","0.15","99.05","1,913,782.00","189,560,107.10","189,560,107.10","Materials","B3SPXZ3","NL0009434992","New York Stock Exchange Inc."
"TGT","TARGET CORP","Equity","0.15","59.01","3,199,275.00","188,789,217.75","188,789,217.75","Consumer Discretionary","2259101","US87612E1064","New York Stock Exchange Inc."
"AFL","AFLAC INC","Equity","0.15","81.39","2,318,382.00","188,693,110.98","188,693,110.98","Financials","2026361","US0010551028","New York Stock Exchange Inc."
"DAL","DELTA AIR LINES INC","Equity","0.15","48.22","3,902,308.00","188,169,291.76","188,169,291.76","Industrials","B1W9D46","US2473617023","New York Stock Exchange Inc."
"PSA","PUBLIC STORAGE REIT","Equity","0.15","213.99","878,198.00","187,925,590.02","187,925,590.02","Real Estate","2852533","US74460D1090","New York Stock Exchange Inc."
"ADI","ANALOG DEVICES INC","Equity","0.15","86.17","2,157,611.00","185,921,339.87","185,921,339.87","Information Technology","2032067","US0326541051","NASDAQ"
"WM","WASTE MANAGEMENT INC","Equity","0.15","78.27","2,373,524.00","185,775,723.48","185,775,723.48","Industrials","2937667","US94106L1098","New York Stock Exchange Inc."
"BAX","BAXTER INTERNATIONAL INC","Equity","0.15","62.75","2,935,865.00","184,225,528.75","184,225,528.75","Health Care","2085102","US0718131099","New York Stock Exchange Inc."
"ZTS","ZOETIS INC CLASS A","Equity","0.14","63.76","2,879,825.00","183,617,642.00","183,617,642.00","Health Care","B95WG16","US98978V1035","New York Stock Exchange Inc."
"ALXN","ALEXION PHARMACEUTICALS INC","Equity","0.14","140.29","1,307,204.00","183,387,649.16","183,387,649.16","Health Care","2036070","US0153511094","NASDAQ"
"FIS","FIDELITY NATIONAL INFORMATION SERV","Equity","0.14","93.39","1,960,070.00","183,050,937.30","183,050,937.30","Information Technology","2769796","US31620M1062","New York Stock Exchange Inc."
"LUV","SOUTHWEST AIRLINES","Equity","0.14","55.98","3,247,462.00","181,792,922.76","181,792,922.76","Industrials","2831543","US8447411088","New York Stock Exchange Inc."
"LRCX","LAM RESEARCH CORP","Equity","0.14","185.04","951,899.00","176,139,390.96","176,139,390.96","Information Technology","2502247","US5128071082","NASDAQ"
"GIS","GENERAL MILLS INC","Equity","0.14","51.76","3,386,605.00","175,290,674.80","175,290,674.80","Consumer Staples","2367026","US3703341046","New York Stock Exchange Inc."
"SHW","SHERWIN WILLIAMS","Equity","0.14","358.04","484,706.00","173,544,136.24","173,544,136.24","Materials","2804211","US8243481061","New York Stock Exchange Inc."
"TEL","TE CONNECTIVITY LTD","Equity","0.14","83.06","2,083,639.00","173,067,055.34","173,067,055.34","Information Technology","B62B7C3","CH0102993182","New York Stock Exchange Inc."
"ILMN","ILLUMINA INC","Equity","0.13","199.20","855,874.00","170,490,100.80","170,490,100.80","Health Care","2613990","US4523271090","NASDAQ"
"STI","SUNTRUST BANKS INC","Equity","0.13","59.77","2,819,226.00","168,505,138.02","168,505,138.02","Financials","2860990","US8679141031","New York Stock Exchange Inc."
"SRE","SEMPRA ENERGY","Equity","0.13","114.13","1,473,433.00","168,162,908.29","168,162,908.29","Utilities","2138158","US8168511090","New York Stock Exchange Inc."
"MPC","MARATHON PETROLEUM CORP","Equity","0.13","56.08","2,985,232.00","167,411,810.56","167,411,810.56","Energy","B3K3L40","US56585A1025","New York Stock Exchange Inc."
"PGR","PROGRESSIVE CORP","Equity","0.13","48.42","3,410,229.00","165,123,288.18","165,123,288.18","Financials","2705024","US7433151039","New York Stock Exchange Inc."
"PPG","PPG INDUSTRIES INC","Equity","0.13","108.66","1,503,989.00","163,423,444.74","163,423,444.74","Materials","2698470","US6935061076","New York Stock Exchange Inc."
"FOXA","TWENTY FIRST CENTURY FOX INC CLASS","Equity","0.13","26.38","6,174,180.00","162,874,868.40","162,874,868.40","Consumer Discretionary","BBM4S68","US90130A1016","NASDAQ"
"APC","ANADARKO PETROLEUM CORP","Equity","0.13","48.85","3,302,242.00","161,314,521.70","161,314,521.70","Energy","2032380","US0325111070","New York Stock Exchange Inc."
"FISV","FISERV INC","Equity","0.13","128.96","1,238,058.00","159,659,959.68","159,659,959.68","Information Technology","2342034","US3377381088","NASDAQ"
"GLW","CORNING INC","Equity","0.13","29.92","5,325,735.00","159,345,991.20","159,345,991.20","Information Technology","2224701","US2193501051","New York Stock Exchange Inc."
"CMI","CUMMINS INC","Equity","0.12","168.03","929,037.00","156,106,087.11","156,106,087.11","Industrials","2240202","US2310211063","New York Stock Exchange Inc."
"CCL","CARNIVAL CORP","Equity","0.12","64.57","2,404,823.00","155,279,421.11","155,279,421.11","Consumer Discretionary","2523044","PA1436583006","New York Stock Exchange Inc."
"DLPH","DELPHI AUTOMOTIVE PLC","Equity","0.12","98.40","1,572,270.00","154,711,368.00","154,711,368.00","Consumer Discretionary","B783TY6","JE00B783TY65","New York Stock Exchange Inc."
"SYY","SYSCO CORP","Equity","0.12","53.95","2,863,707.00","154,496,992.65","154,496,992.65","Consumer Staples","2868165","US8718291078","New York Stock Exchange Inc."
"BLKFDS","BLK CSH FND TREASURY SL AGENCY","Money Market","0.12","1.00","153,991,824.00","153,991,824.28","153,991,824.28","Cash and/or Derivatives","-","US0669224778","-"
"HCN","WELLTOWER INC","Equity","0.12","70.28","2,175,063.00","152,863,427.64","152,863,427.64","Real Estate","BYVYHH4","US95040Q1040","New York Stock Exchange Inc."
"PPL","PPL CORP","Equity","0.12","37.95","4,009,162.00","152,147,697.90","152,147,697.90","Utilities","2680905","US69351T1060","New York Stock Exchange Inc."
"APH","AMPHENOL CORP CLASS A","Equity","0.12","84.64","1,792,495.00","151,716,776.80","151,716,776.80","Information Technology","2145084","US0320951017","New York Stock Exchange Inc."
"WY","WEYERHAEUSER REIT","Equity","0.12","34.03","4,418,507.00","150,361,793.21","150,361,793.21","Real Estate","2958936","US9621661043","New York Stock Exchange Inc."
"WDC","WESTERN DIGITAL CORP","Equity","0.12","86.40","1,738,713.00","150,224,803.20","150,224,803.20","Information Technology","2954699","US9581021055","NASDAQ"
"YUM","YUM BRANDS INC","Equity","0.12","73.61","2,032,826.00","149,636,321.86","149,636,321.86","Consumer Discretionary","2098876","US9884981013","New York Stock Exchange Inc."
"PCAR","PACCAR INC","Equity","0.12","72.34","2,061,446.00","149,125,003.64","149,125,003.64","Industrials","2665861","US6937181088","NASDAQ"
"ROST","ROSS STORES INC","Equity","0.12","64.57","2,294,513.00","148,156,704.41","148,156,704.41","Consumer Discretionary","2746711","US7782961038","NASDAQ"
"PXD","PIONEER NATURAL RESOURCE","Equity","0.12","147.54","1,002,459.00","147,902,800.86","147,902,800.86","Energy","2690830","US7237871071","New York Stock Exchange Inc."
"EIX","EDISON INTERNATIONAL","Equity","0.12","77.17","1,911,781.00","147,532,139.77","147,532,139.77","Utilities","2829515","US2810201077","New York Stock Exchange Inc."
"ED","CONSOLIDATED EDISON INC","Equity","0.12","80.68","1,826,823.00","147,388,079.64","147,388,079.64","Utilities","2216850","US2091151041","New York Stock Exchange Inc."
"ROP","ROPER TECHNOLOGIES INC","Equity","0.12","243.40","599,884.00","146,011,765.60","146,011,765.60","Industrials","2749602","US7766961061","New York Stock Exchange Inc."
"WMB","WILLIAMS INC","Equity","0.11","30.01","4,848,217.00","145,494,992.17","145,494,992.17","Energy","2967181","US9694571004","New York Stock Exchange Inc."
"ADSK","AUTODESK INC","Equity","0.11","112.26","1,292,265.00","145,069,668.90","145,069,668.90","Information Technology","2065159","US0527691069","NASDAQ"
"AVB","AVALONBAY COMMUNITIES REIT INC","Equity","0.11","178.42","810,336.00","144,580,149.12","144,580,149.12","Real Estate","2131179","US0534841012","New York Stock Exchange Inc."
"MTB","M&T BANK CORP","Equity","0.11","161.04","895,888.00","144,273,803.52","144,273,803.52","Financials","2340168","US55261F1049","New York Stock Exchange Inc."
"DXC","DXC TECHNOLOGY","Equity","0.11","85.88","1,670,368.00","143,451,203.84","143,451,203.84","Information Technology","BYXD7B3","US23355L1061","New York Stock Exchange Inc."
"DLR","DIGITAL REALTY TRUST REIT INC TRUS","Equity","0.11","118.33","1,206,174.00","142,726,569.42","142,726,569.42","Real Estate","B03GQS4","US2538681030","New York Stock Exchange Inc."
"EQR","EQUITY RESIDENTIAL REIT","Equity","0.11","65.93","2,149,285.00","141,702,360.05","141,702,360.05","Real Estate","2319157","US29476L1070","New York Stock Exchange Inc."
"EL","ESTEE LAUDER INC CLASS A","Equity","0.11","107.84","1,313,765.00","141,676,417.60","141,676,417.60","Consumer Staples","2320524","US5184391044","New York Stock Exchange Inc."
"DFS","DISCOVER FINANCIAL SERVICES","Equity","0.11","64.48","2,195,620.00","141,573,577.60","141,573,577.60","Financials","B1YLC43","US2547091080","New York Stock Exchange Inc."
"ADM","ARCHER DANIELS MIDLAND","Equity","0.11","42.51","3,317,111.00","141,010,388.61","141,010,388.61","Consumer Staples","2047317","US0394831020","New York Stock Exchange Inc."
"XEL","XCEL ENERGY INC","Equity","0.11","47.32","2,978,980.00","140,965,333.60","140,965,333.60","Utilities","2614807","US98389B1008","New York Stock Exchange Inc."
"HPE","HEWLETT PACKARD ENTERPRISE","Equity","0.11","14.71","9,552,625.00","140,519,113.75","140,519,113.75","Information Technology","BYVYWS0","US42824C1099","New York Stock Exchange Inc."
"ZBH","ZIMMER BIOMET HOLDINGS INC","Equity","0.11","117.09","1,186,181.00","138,889,933.29","138,889,933.29","Health Care","2783815","US98956P1021","New York Stock Exchange Inc."
"USD","USD CASH","Cash","0.11","100.00","137,623,127.00","137,623,126.98","137,623,126.98","Cash and/or Derivatives","-","-","-"
"IP","INTERNATIONAL PAPER","Equity","0.11","56.82","2,421,606.00","137,595,652.92","137,595,652.92","Materials","2465254","US4601461035","New York Stock Exchange Inc."
"PEG","PUBLIC SERVICE ENTERPRISE GROUP IN","Equity","0.11","46.25","2,968,694.00","137,302,097.50","137,302,097.50","Utilities","2707677","US7445731067","New York Stock Exchange Inc."
"SYF","SYNCHRONY FINANCIAL","Equity","0.11","31.05","4,408,464.00","136,882,807.20","136,882,807.20","Financials","BP96PS6","US87165B1035","New York Stock Exchange Inc."
"VTR","VENTAS REIT INC","Equity","0.11","65.13","2,101,248.00","136,854,282.24","136,854,282.24","Real Estate","2927925","US92276F1003","New York Stock Exchange Inc."
"BCR","C R BARD INC","Equity","0.11","320.50","426,428.00","136,670,174.00","136,670,174.00","Health Care","2077905","US0673831097","New York Stock Exchange Inc."
"PH","PARKER-HANNIFIN CORP","Equity","0.11","175.02","778,972.00","136,335,679.44","136,335,679.44","Industrials","2671501","US7010941042","New York Stock Exchange Inc."
"EW","EDWARDS LIFESCIENCES CORP","Equity","0.11","109.31","1,245,083.00","136,100,022.73","136,100,022.73","Health Care","2567116","US28176E1082","New York Stock Exchange Inc."
"MCO","MOODYS CORP","Equity","0.11","139.21","975,135.00","135,748,543.35","135,748,543.35","Financials","2252058","US6153691059","New York Stock Exchange Inc."
"HCA","HCA HEALTHCARE INC","Equity","0.11","79.59","1,704,045.00","135,624,941.55","135,624,941.55","Health Care","B4MGBG6","US40412C1018","New York Stock Exchange Inc."
"SWK","STANLEY BLACK & DECKER INC","Equity","0.11","150.97","896,970.00","135,415,560.90","135,415,560.90","Industrials","B3Q2FJ4","US8545021011","New York Stock Exchange Inc."
"MNST","MONSTER BEVERAGE CORP","Equity","0.11","55.25","2,445,541.00","135,116,140.25","135,116,140.25","Consumer Staples","BZ07BW4","US61174X1090","NASDAQ"
"ROK","ROCKWELL AUTOMATION INC","Equity","0.11","178.21","753,448.00","134,271,968.08","134,271,968.08","Industrials","2754060","US7739031091","New York Stock Exchange Inc."
"IR","INGERSOLL RAND PLC","Equity","0.10","89.17","1,491,342.00","132,982,966.14","132,982,966.14","Industrials","B633030","IE00B6330302","New York Stock Exchange Inc."
"CERN","CERNER CORP","Equity","0.10","71.32","1,857,255.00","132,459,426.60","132,459,426.60","Health Care","2185284","US1567821046","NASDAQ"
"AMP","AMERIPRISE FINANCE INC","Equity","0.10","148.51","884,155.00","131,305,859.05","131,305,859.05","Financials","B0J7D57","US03076C1062","New York Stock Exchange Inc."
"TROW","T ROWE PRICE GROUP INC","Equity","0.10","90.65","1,406,714.00","127,518,624.10","127,518,624.10","Financials","2702337","US74144T1088","NASDAQ"
"FTV","FORTIVE CORP","Equity","0.10","70.79","1,798,364.00","127,306,187.56","127,306,187.56","Industrials","BYT3MK1","US34959J1088","New York Stock Exchange Inc."
"CBS","CBS CORP CLASS B","Equity","0.10","58.00","2,146,688.00","124,507,904.00","124,507,904.00","Consumer Discretionary","B0SRLH6","US1248572026","New York Stock Exchange Inc."
"DG","DOLLAR GENERAL CORP","Equity","0.10","81.05","1,536,057.00","124,497,419.85","124,497,419.85","Consumer Discretionary","B5B1S13","US2566771059","New York Stock Exchange Inc."
"COL","ROCKWELL COLLINS INC","Equity","0.10","130.71","950,396.00","124,226,261.16","124,226,261.16","Industrials","2767228","US7743411016","New York Stock Exchange Inc."
"CAH","CARDINAL HEALTH INC","Equity","0.10","66.92","1,850,915.00","123,863,231.80","123,863,231.80","Health Care","2175672","US14149Y1082","New York Stock Exchange Inc."
"NWL","NEWELL BRANDS INC","Equity","0.10","42.67","2,889,797.00","123,307,637.99","123,307,637.99","Consumer Discretionary","2635701","US6512291062","New York Stock Exchange Inc."
"OKE","ONEOK INC","Equity","0.10","55.41","2,225,046.00","123,289,798.86","123,289,798.86","Energy","2130109","US6826801036","New York Stock Exchange Inc."
"MCHP","MICROCHIP TECHNOLOGY INC","Equity","0.10","89.78","1,372,235.00","123,199,258.30","123,199,258.30","Information Technology","2592174","US5950171042","NASDAQ"
"VFC","VF CORP","Equity","0.10","63.57","1,926,353.00","122,458,260.21","122,458,260.21","Consumer Discretionary","2928683","US9182041080","New York Stock Exchange Inc."
"WLTW","WILLIS TOWERS WATSON PLC","Equity","0.10","154.23","791,781.00","122,116,383.63","122,116,383.63","Financials","BDB6Q21","IE00BDB6Q211","NASDAQ"
"FITB","FIFTH THIRD BANCORP","Equity","0.10","27.98","4,344,194.00","121,550,548.12","121,550,548.12","Financials","2336747","US3167731005","NASDAQ"
"AAL","AMERICAN AIRLINES GROUP INC","Equity","0.10","47.49","2,556,188.00","121,393,368.12","121,393,368.12","Industrials","BCV7KT2","US02376R1023","NASDAQ"
"A","AGILENT TECHNOLOGIES INC","Equity","0.10","64.20","1,885,728.00","121,063,737.60","121,063,737.60","Health Care","2520153","US00846U1016","New York Stock Exchange Inc."
"DLTR","DOLLAR TREE INC","Equity","0.09","86.82","1,387,983.00","120,504,684.06","120,504,684.06","Consumer Discretionary","2272476","US2567461080","NASDAQ"
"RCL","ROYAL CARIBBEAN CRUISES LTD","Equity","0.09","118.54","1,014,516.00","120,260,726.64","120,260,726.64","Consumer Discretionary","2754907","LR0008862868","New York Stock Exchange Inc."
"KEY","KEYCORP","Equity","0.09","18.82","6,367,440.00","119,835,220.80","119,835,220.80","Financials","2490911","US4932671088","New York Stock Exchange Inc."
"TSN","TYSON FOODS INC CLASS A","Equity","0.09","70.45","1,697,511.00","119,589,649.95","119,589,649.95","Consumer Staples","2909730","US9024941034","New York Stock Exchange Inc."
"SYMC","SYMANTEC CORP","Equity","0.09","32.81","3,623,574.00","118,889,462.94","118,889,462.94","Information Technology","2861078","US8715031089","NASDAQ"
"HIG","HARTFORD FINANCIAL SERVICES GROUP","Equity","0.09","55.43","2,137,016.00","118,454,796.88","118,454,796.88","Financials","2476193","US4165151048","New York Stock Exchange Inc."
"NEM","NEWMONT MINING CORP","Equity","0.09","37.51","3,129,219.00","117,377,004.69","117,377,004.69","Materials","2636607","US6516391066","New York Stock Exchange Inc."
"WEC","WEC ENERGY GROUP INC","Equity","0.09","62.78","1,860,477.00","116,800,746.06","116,800,746.06","Utilities","BYY8XK8","US92939U1060","New York Stock Exchange Inc."
"INCY","INCYTE CORP","Equity","0.09","116.74","1,000,559.00","116,805,257.66","116,805,257.66","Health Care","2471950","US45337C1027","NASDAQ"
"NTRS","NORTHERN TRUST CORP TRUST","Equity","0.09","91.93","1,266,333.00","116,413,992.69","116,413,992.69","Financials","2648668","US6658591044","NASDAQ"
"RHT","RED HAT INC","Equity","0.09","110.86","1,041,415.00","115,451,266.90","115,451,266.90","Information Technology","2447218","US7565771026","New York Stock Exchange Inc."
"CXO","CONCHO RESOURCES INC","Equity","0.09","131.72","870,298.00","114,635,652.56","114,635,652.56","Energy","B1YWRK7","US20605P1012","New York Stock Exchange Inc."
"DTE","DTE ENERGY","Equity","0.09","107.36","1,057,609.00","113,544,902.24","113,544,902.24","Utilities","2280220","US2333311072","New York Stock Exchange Inc."
"DVN","DEVON ENERGY CORP","Equity","0.09","36.71","3,082,967.00","113,175,718.57","113,175,718.57","Energy","2480677","US25179M1036","New York Stock Exchange Inc."
"ES","EVERSOURCE ENERGY","Equity","0.09","60.44","1,869,344.00","112,983,151.36","112,983,151.36","Utilities","BVVN4Q8","US30040W1080","New York Stock Exchange Inc."
"PAYX","PAYCHEX INC","Equity","0.09","59.96","1,872,846.00","112,295,846.16","112,295,846.16","Information Technology","2674458","US7043261079","NASDAQ"
"ORLY","OREILLY AUTOMOTIVE INC","Equity","0.09","215.37","518,997.00","111,776,383.89","111,776,383.89","Consumer Discretionary","B65LWX6","US67103H1077","NASDAQ"
"FCX","FREEPORT MCMORAN INC","Equity","0.09","14.04","7,933,776.00","111,390,215.04","111,390,215.04","Materials","2352118","US35671D8570","New York Stock Exchange Inc."
"CFG","CITIZENS FINANCIAL GROUP INC","Equity","0.09","37.87","2,930,911.00","110,993,599.57","110,993,599.57","Financials","BQRX1X3","US1746101054","New York Stock Exchange Inc."
"BXP","BOSTON PROPERTIES REIT INC","Equity","0.09","122.88","903,060.00","110,968,012.80","110,968,012.80","Real Estate","2019479","US1011211018","New York Stock Exchange Inc."
"SWKS","SKYWORKS SOLUTIONS INC","Equity","0.09","101.90","1,080,230.00","110,075,437.00","110,075,437.00","Information Technology","2961053","US83088M1027","NASDAQ"
"RF","REGIONS FINANCIAL CORP","Equity","0.08","15.23","6,997,038.00","106,564,888.74","106,564,888.74","Financials","B01R311","US7591EP1005","New York Stock Exchange Inc."
"KR","KROGER","Equity","0.08","20.06","5,291,314.00","106,143,758.84","106,143,758.84","Consumer Staples","2497406","US5010441013","New York Stock Exchange Inc."
"NUE","NUCOR CORP","Equity","0.08","56.04","1,873,001.00","104,962,976.04","104,962,976.04","Materials","2651086","US6703461052","New York Stock Exchange Inc."
"EXPE","EXPEDIA INC","Equity","0.08","143.94","722,260.00","103,962,104.40","103,962,104.40","Consumer Discretionary","B748CK2","US30212P3038","NASDAQ"
"XLNX","XILINX INC","Equity","0.08","70.83","1,454,547.00","103,025,564.01","103,025,564.01","Information Technology","2985677","US9839191015","NASDAQ"
"APA","APACHE CORP","Equity","0.08","45.80","2,232,738.00","102,259,400.40","102,259,400.40","Energy","2043962","US0374111054","New York Stock Exchange Inc."
"SBAC","SBA COMMUNICATIONS REIT CORP CLASS","Equity","0.08","144.05","704,578.00","101,494,460.90","101,494,460.90","Real Estate","BZ6TS23","US78410G1040","NASDAQ"
"PFG","PRINCIPAL FINANCIAL GROUP INC","Equity","0.08","64.34","1,577,014.00","101,465,080.76","101,465,080.76","Financials","2803014","US74251V1026","New York Stock Exchange Inc."
"CLX","CLOROX","Equity","0.08","131.91","764,090.00","100,791,111.90","100,791,111.90","Consumer Staples","2204026","US1890541097","New York Stock Exchange Inc."
"OMC","OMNICOM GROUP INC","Equity","0.08","74.07","1,360,562.00","100,776,827.34","100,776,827.34","Consumer Discretionary","2279303","US6819191064","New York Stock Exchange Inc."
"MGM","MGM RESORTS INTERNATIONAL","Equity","0.08","32.59","3,052,178.00","99,470,481.02","99,470,481.02","Consumer Discretionary","2547419","US5529531015","New York Stock Exchange Inc."
"MYL","MYLAN NV","Equity","0.08","31.37","3,161,600.00","99,179,392.00","99,179,392.00","Health Care","BVFMFG8","NL0011031208","NASDAQ"
"ESS","ESSEX PROPERTY TRUST REIT INC TRUS","Equity","0.08","254.03","387,284.00","98,381,754.52","98,381,754.52","Real Estate","2316619","US2971781057","New York Stock Exchange Inc."
"AZO","AUTOZONE INC","Equity","0.08","595.11","165,159.00","98,287,772.49","98,287,772.49","Consumer Discretionary","2065955","US0533321024","New York Stock Exchange Inc."
"KLAC","KLA TENCOR CORP","Equity","0.08","106.00","923,525.00","97,893,650.00","97,893,650.00","Information Technology","2480138","US4824801009","NASDAQ"
"CNC","CENTENE CORP","Equity","0.08","96.77","1,010,353.00","97,771,859.81","97,771,859.81","Health Care","2807061","US15135B1017","New York Stock Exchange Inc."
"LNC","LINCOLN NATIONAL CORP","Equity","0.08","73.48","1,297,862.00","95,366,899.76","95,366,899.76","Financials","2516378","US5341871094","New York Stock Exchange Inc."
"MTD","METTLER TOLEDO INC","Equity","0.07","626.16","151,474.00","94,846,959.84","94,846,959.84","Health Care","2126249","US5926881054","New York Stock Exchange Inc."
"DPS","DR PEPPER SNAPPLE GROUP INC","Equity","0.07","88.47","1,069,553.00","94,623,353.91","94,623,353.91","Consumer Staples","B2QW0Z8","US26138E1091","New York Stock Exchange Inc."
"INFO","IHS MARKIT LTD","Equity","0.07","44.08","2,141,680.00","94,405,254.40","94,405,254.40","Industrials","BD0Q558","BMG475671050","NASDAQ"
"UAL","UNITED CONTINENTAL HOLDINGS INC","Equity","0.07","60.88","1,524,951.00","92,839,016.88","92,839,016.88","Industrials","B4QG225","US9100471096","New York Stock Exchange Inc."
"HRS","HARRIS CORP","Equity","0.07","131.68","704,451.00","92,762,107.68","92,762,107.68","Information Technology","2412001","US4138751056","New York Stock Exchange Inc."
"VMC","VULCAN MATERIALS","Equity","0.07","119.60","774,996.00","92,689,521.60","92,689,521.60","Materials","2931205","US9291601097","New York Stock Exchange Inc."
"BHGE","BAKER HUGHES CLASS A","Equity","0.07","36.62","2,526,641.00","92,525,593.42","92,525,593.42","Energy","BDHLTQ5","US05722G1004","New York Stock Exchange Inc."
"O","REALTY INCOME REIT CORP","Equity","0.07","57.19","1,616,028.00","92,420,641.32","92,420,641.32","Real Estate","2724193","US7561091049","New York Stock Exchange Inc."
"LVLT","LEVEL COMMUNICATIONS INC","Equity","0.07","53.29","1,717,504.00","91,525,788.16","91,525,788.16","Telecommunications","B5LL299","US52729N3089","New York Stock Exchange Inc."
"K","KELLOGG","Equity","0.07","62.37","1,465,291.00","91,390,199.67","91,390,199.67","Consumer Staples","2486813","US4878361082","New York Stock Exchange Inc."
"MHK","MOHAWK INDUSTRIES INC","Equity","0.07","247.51","368,310.00","91,160,408.10","91,160,408.10","Consumer Discretionary","2598699","US6081901042","New York Stock Exchange Inc."
"HSY","HERSHEY FOODS","Equity","0.07","109.17","829,052.00","90,507,606.84","90,507,606.84","Consumer Staples","2422806","US4278661081","New York Stock Exchange Inc."
"LH","LABORATORY CORPORATION OF AMERICA","Equity","0.07","150.97","597,436.00","90,194,912.92","90,194,912.92","Health Care","2586122","US50540R4092","New York Stock Exchange Inc."
"HBAN","HUNTINGTON BANCSHARES INC","Equity","0.07","13.96","6,396,533.00","89,295,600.68","89,295,600.68","Financials","2445966","US4461501045","NASDAQ"
"AME","AMETEK INC","Equity","0.07","66.04","1,350,777.00","89,205,313.08","89,205,313.08","Industrials","2089212","US0311001004","New York Stock Exchange Inc."
"RSG","REPUBLIC SERVICES INC","Equity","0.07","66.06","1,341,492.00","88,618,961.52","88,618,961.52","Industrials","2262530","US7607591002","New York Stock Exchange Inc."
"BBY","BEST BUY INC","Equity","0.07","56.96","1,554,655.00","88,553,148.80","88,553,148.80","Consumer Discretionary","2094670","US0865161014","New York Stock Exchange Inc."
"TAP","MOLSON COORS BREWING CLASS B","Equity","0.07","81.64","1,083,835.00","88,484,289.40","88,484,289.40","Consumer Staples","B067BM3","US60871R2094","New York Stock Exchange Inc."
"ALB","ALBEMARLE CORP","Equity","0.07","136.31","648,319.00","88,372,362.89","88,372,362.89","Materials","2046853","US0126531013","New York Stock Exchange Inc."
"ANDV","ANDEAVOR","Equity","0.07","103.15","851,193.00","87,800,557.95","87,800,557.95","Energy","BF0G7N4","US03349M1053","New York Stock Exchange Inc."
"LLL","L3 TECHNOLOGIES INC","Equity","0.07","188.43","458,950.00","86,479,948.50","86,479,948.50","Industrials","BYZGYC0","US5024131071","New York Stock Exchange Inc."
"BEN","FRANKLIN RESOURCES INC","Equity","0.07","44.51","1,940,320.00","86,363,643.20","86,363,643.20","Financials","2350684","US3546131018","New York Stock Exchange Inc."
"BLL","BALL CORP","Equity","0.07","41.30","2,061,239.00","85,129,170.70","85,129,170.70","Materials","2073022","US0584981064","New York Stock Exchange Inc."
"GPN","GLOBAL PAYMENTS INC","Equity","0.07","95.03","894,565.00","85,010,511.95","85,010,511.95","Information Technology","2712013","US37940X1028","New York Stock Exchange Inc."
