iShares Core S&P 500 ETF
Inception Date,"May 15, 2000"
Fund Holdings as of,"Oct 31, 2017"
Total Net Assets,"133,414,175,708.62"
Shares Outstanding,"515,350,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"KMI","KINDER MORGAN INC","Equity","0.16","18.11","11,572,151.00","209,571,654.61","209,571,654.61","Energy","B3NQ4P8","US49456B1017","New York Stock Exchange Inc."
"APD","AIR PRODUCTS AND CHEMICALS INC","Equity","0.16","159.43","1,313,559.00","209,420,711.37","209,420,711.37","Materials","2011602","US0091581068","New York Stock Exchange Inc."
"STT","STATE STREET CORP","Equity","0.16","92.00","2,250,920.00","207,084,640.00","207,084,640.00","Financials","2842040","US8574771031","New York Stock Exchange Inc."
"PLD","PROLOGIS REIT INC","Equity","0.16","64.58","3,205,767.00","207,028,432.86","207,028,432.86","Real Estate","B44WZD7","US74340W1036","New York Stock Exchange Inc."
"ECL","ECOLAB INC","Equity","0.15","130.66","1,573,408.00","205,581,489.28","205,581,489.28","Materials","2304227","US2788651006","New York Stock Exchange Inc."
"ALL","ALLSTATE CORP","Equity","0.15","93.86","2,174,324.00","204,082,050.64","204,082,050.64","Financials","2019952","US0200021014","New York Stock Exchange Inc."
"LRCX","LAM RESEARCH CORP","Equity","0.15","208.57","977,739.00","203,927,023.23","203,927,023.23","Information Technology","2502247","US5128071082","NASDAQ"
"LYB","LYONDELLBASELL INDUSTRIES NV CLASS","Equity","0.15","103.53","1,965,734.00","203,512,441.02","203,512,441.02","Materials","B3SPXZ3","NL0009434992","New York Stock Exchange Inc."
"ADI","ANALOG DEVICES INC","Equity","0.15","91.30","2,216,091.00","202,329,108.30","202,329,108.30","Information Technology","2032067","US0326541051","NASDAQ"
"DAL","DELTA AIR LINES INC","Equity","0.15","50.03","4,008,116.00","200,526,043.48","200,526,043.48","Industrials","B1W9D46","US2473617023","New York Stock Exchange Inc."
"WM","WASTE MANAGEMENT INC","Equity","0.15","82.17","2,437,988.00","200,329,473.96","200,329,473.96","Industrials","2937667","US94106L1098","New York Stock Exchange Inc."
"AFL","AFLAC INC","Equity","0.15","83.89","2,381,214.00","199,760,042.46","199,760,042.46","Financials","2026361","US0010551028","New York Stock Exchange Inc."
"SHW","SHERWIN WILLIAMS","Equity","0.15","395.15","497,762.00","196,690,654.30","196,690,654.30","Materials","2804211","US8243481061","New York Stock Exchange Inc."
"TEL","TE CONNECTIVITY LTD","Equity","0.15","90.97","2,140,215.00","194,695,358.55","194,695,358.55","Information Technology","B62B7C3","CH0102993182","New York Stock Exchange Inc."
"BAX","BAXTER INTERNATIONAL INC","Equity","0.15","64.47","3,015,561.00","194,413,217.67","194,413,217.67","Health Care","2085102","US0718131099","New York Stock Exchange Inc."
"TGT","TARGET CORP","Equity","0.15","59.04","3,286,043.00","194,007,978.72","194,007,978.72","Consumer Discretionary","2259101","US87612E1064","New York Stock Exchange Inc."
"ZTS","ZOETIS INC CLASS A","Equity","0.14","63.82","2,957,889.00","188,772,475.98","188,772,475.98","Health Care","B95WG16","US98978V1035","New York Stock Exchange Inc."
"PSA","PUBLIC STORAGE REIT","Equity","0.14","207.25","902,134.00","186,967,271.50","186,967,271.50","Real Estate","2852533","US74460D1090","New York Stock Exchange Inc."
"FIS","FIDELITY NATIONAL INFORMATION SERV","Equity","0.14","92.76","2,013,110.00","186,736,083.60","186,736,083.60","Information Technology","2769796","US31620M1062","New York Stock Exchange Inc."
"REGN","REGENERON PHARMACEUTICALS INC","Equity","0.14","402.62","462,360.00","186,155,383.20","186,155,383.20","Health Care","2730190","US75886F1075","NASDAQ"
"MPC","MARATHON PETROLEUM CORP","Equity","0.14","59.74","3,066,016.00","183,163,795.84","183,163,795.84","Energy","B3K3L40","US56585A1025","New York Stock Exchange Inc."
"GIS","GENERAL MILLS INC","Equity","0.14","51.92","3,478,269.00","180,591,726.48","180,591,726.48","Consumer Staples","2367026","US3703341046","New York Stock Exchange Inc."
"ILMN","ILLUMINA INC","Equity","0.14","205.19","878,994.00","180,360,778.86","180,360,778.86","Health Care","2613990","US4523271090","NASDAQ"
"LUV","SOUTHWEST AIRLINES","Equity","0.13","53.86","3,335,590.00","179,654,877.40","179,654,877.40","Industrials","2831543","US8447411088","New York Stock Exchange Inc."
"PPG","PPG INDUSTRIES INC","Equity","0.13","116.24","1,544,789.00","179,566,273.36","179,566,273.36","Materials","2698470","US6935061076","New York Stock Exchange Inc."
"PCG","PG&E CORP","Equity","0.13","57.77","3,087,230.00","178,349,277.10","178,349,277.10","Utilities","2689560","US69331C1080","New York Stock Exchange Inc."
"SRE","SEMPRA ENERGY","Equity","0.13","117.50","1,513,417.00","177,826,497.50","177,826,497.50","Utilities","2138158","US8168511090","New York Stock Exchange Inc."
"MCK","MCKESSON CORP","Equity","0.13","137.88","1,267,748.00","174,797,094.24","174,797,094.24","Health Care","2378534","US58155Q1031","New York Stock Exchange Inc."
"STI","SUNTRUST BANKS INC","Equity","0.13","60.21","2,895,658.00","174,347,568.18","174,347,568.18","Financials","2860990","US8679141031","New York Stock Exchange Inc."
"GLW","CORNING INC","Equity","0.13","31.31","5,470,167.00","171,270,928.77","171,270,928.77","Information Technology","2224701","US2193501051","New York Stock Exchange Inc."
"PGR","PROGRESSIVE CORP","Equity","0.13","48.65","3,502,709.00","170,406,792.85","170,406,792.85","Financials","2705024","US7433151039","New York Stock Exchange Inc."
"CMI","CUMMINS INC","Equity","0.13","176.88","954,333.00","168,802,421.04","168,802,421.04","Industrials","2240202","US2310211063","New York Stock Exchange Inc."
"APC","ANADARKO PETROLEUM CORP","Equity","0.13","49.37","3,391,730.00","167,449,710.10","167,449,710.10","Energy","2032380","US0325111070","New York Stock Exchange Inc."
"ADSK","AUTODESK INC","Equity","0.12","124.96","1,327,353.00","165,866,030.88","165,866,030.88","Information Technology","2065159","US0527691069","NASDAQ"
"FOXA","TWENTY FIRST CENTURY FOX INC CLASS","Equity","0.12","26.15","6,341,460.00","165,829,179.00","165,829,179.00","Consumer Discretionary","BBM4S68","US90130A1016","NASDAQ"
"FISV","FISERV INC","Equity","0.12","129.43","1,271,514.00","164,572,057.02","164,572,057.02","Information Technology","2342034","US3377381088","NASDAQ"
"CCL","CARNIVAL CORP","Equity","0.12","66.39","2,470,103.00","163,990,138.17","163,990,138.17","Consumer Discretionary","2523044","PA1436583006","New York Stock Exchange Inc."
"SYY","SYSCO CORP","Equity","0.12","55.62","2,941,227.00","163,591,045.74","163,591,045.74","Consumer Staples","2868165","US8718291078","New York Stock Exchange Inc."
"WY","WEYERHAEUSER REIT","Equity","0.12","35.91","4,538,187.00","162,966,295.17","162,966,295.17","Real Estate","2958936","US9621661043","New York Stock Exchange Inc."
"ED","CONSOLIDATED EDISON INC","Equity","0.12","86.05","1,876,327.00","161,457,938.35","161,457,938.35","Utilities","2216850","US2091151041","New York Stock Exchange Inc."
"ALXN","ALEXION PHARMACEUTICALS INC","Equity","0.12","119.66","1,342,564.00","160,651,208.24","160,651,208.24","Health Care","2036070","US0153511094","NASDAQ"
"DLPH","DELPHI AUTOMOTIVE PLC","Equity","0.12","99.38","1,614,974.00","160,496,116.12","160,496,116.12","Consumer Discretionary","B783TY6","JE00B783TY65","New York Stock Exchange Inc."
"APH","AMPHENOL CORP CLASS A","Equity","0.12","87.00","1,841,183.00","160,182,921.00","160,182,921.00","Information Technology","2145084","US0320951017","New York Stock Exchange Inc."
"WDC","WESTERN DIGITAL CORP","Equity","0.12","89.27","1,785,769.00","159,415,598.63","159,415,598.63","Information Technology","2954699","US9581021055","NASDAQ"
"ROP","ROPER TECHNOLOGIES INC","Equity","0.12","258.17","616,204.00","159,085,386.68","159,085,386.68","Industrials","2749602","US7766961061","New York Stock Exchange Inc."
"DXC","DXC TECHNOLOGY","Equity","0.12","91.52","1,715,520.00","157,004,390.40","157,004,390.40","Information Technology","BYXD7B3","US23355L1061","New York Stock Exchange Inc."
"EIX","EDISON INTERNATIONAL","Equity","0.12","79.95","1,963,733.00","157,000,453.35","157,000,453.35","Utilities","2829515","US2810201077","New York Stock Exchange Inc."
"YUM","YUM BRANDS INC","Equity","0.12","74.45","2,088,042.00","155,454,726.90","155,454,726.90","Consumer Discretionary","2098876","US9884981013","New York Stock Exchange Inc."
"ROK","ROCKWELL AUTOMATION INC","Equity","0.12","200.82","773,848.00","155,404,155.36","155,404,155.36","Industrials","2754060","US7739031091","New York Stock Exchange Inc."
"PPL","PPL CORP","Equity","0.12","37.56","4,117,962.00","154,670,652.72","154,670,652.72","Utilities","2680905","US69351T1060","New York Stock Exchange Inc."
"PXD","PIONEER NATURAL RESOURCE","Equity","0.12","149.67","1,029,659.00","154,109,062.53","154,109,062.53","Energy","2690830","US7237871071","New York Stock Exchange Inc."
"MTB","M&T BANK CORP","Equity","0.12","166.77","920,096.00","153,444,409.92","153,444,409.92","Financials","2340168","US55261F1049","New York Stock Exchange Inc."
"PCAR","PACCAR INC","Equity","0.11","71.73","2,117,206.00","151,867,186.38","151,867,186.38","Industrials","2665861","US6937181088","NASDAQ"
"XEL","XCEL ENERGY INC","Equity","0.11","49.52","3,059,764.00","151,519,513.28","151,519,513.28","Utilities","2614807","US98389B1008","New York Stock Exchange Inc."
"AVB","AVALONBAY COMMUNITIES REIT INC","Equity","0.11","181.33","832,368.00","150,933,289.44","150,933,289.44","Real Estate","2131179","US0534841012","New York Stock Exchange Inc."
"EL","ESTEE LAUDER INC CLASS A","Equity","0.11","111.81","1,349,397.00","150,876,078.57","150,876,078.57","Consumer Staples","2320524","US5184391044","New York Stock Exchange Inc."
"DFS","DISCOVER FINANCIAL SERVICES","Equity","0.11","66.53","2,255,188.00","150,037,657.64","150,037,657.64","Financials","B1YLC43","US2547091080","New York Stock Exchange Inc."
"PEG","PUBLIC SERVICE ENTERPRISE GROUP IN","Equity","0.11","49.20","3,049,206.00","150,020,935.20","150,020,935.20","Utilities","2707677","US7445731067","New York Stock Exchange Inc."
"ROST","ROSS STORES INC","Equity","0.11","63.49","2,356,801.00","149,633,295.49","149,633,295.49","Consumer Discretionary","2746711","US7782961038","NASDAQ"
"HCN","WELLTOWER INC","Equity","0.11","66.96","2,234,087.00","149,594,465.52","149,594,465.52","Real Estate","BYVYHH4","US95040Q1040","New York Stock Exchange Inc."
"SWK","STANLEY BLACK & DECKER INC","Equity","0.11","161.55","921,178.00","148,816,305.90","148,816,305.90","Industrials","B3Q2FJ4","US8545021011","New York Stock Exchange Inc."
"EQR","EQUITY RESIDENTIAL REIT","Equity","0.11","67.26","2,207,493.00","148,475,979.18","148,475,979.18","Real Estate","2319157","US29476L1070","New York Stock Exchange Inc."
"ZBH","ZIMMER BIOMET HOLDINGS INC","Equity","0.11","121.62","1,218,277.00","148,166,848.74","148,166,848.74","Health Care","2783815","US98956P1021","New York Stock Exchange Inc."
"SYF","SYNCHRONY FINANCIAL","Equity","0.11","32.62","4,527,872.00","147,699,184.64","147,699,184.64","Financials","BP96PS6","US87165B1035","New York Stock Exchange Inc."
"DLR","DIGITAL REALTY TRUST REIT INC TRUS","Equity","0.11","118.44","1,238,814.00","146,725,130.16","146,725,130.16","Real Estate","B03GQS4","US2538681030","New York Stock Exchange Inc."
"PH","PARKER-HANNIFIN CORP","Equity","0.11","182.61","800,188.00","146,122,330.68","146,122,330.68","Industrials","2671501","US7010941042","New York Stock Exchange Inc."
"MNST","MONSTER BEVERAGE CORP","Equity","0.11","57.93","2,511,909.00","145,514,888.37","145,514,888.37","Consumer Staples","BZ07BW4","US61174X1090","NASDAQ"
"BCR","C R BARD INC","Equity","0.11","327.07","437,852.00","143,208,253.64","143,208,253.64","Health Care","2077905","US0673831097","New York Stock Exchange Inc."
"MCO","MOODYS CORP","Equity","0.11","142.41","1,001,519.00","142,626,320.79","142,626,320.79","Financials","2252058","US6153691059","New York Stock Exchange Inc."
"IP","INTERNATIONAL PAPER","Equity","0.11","57.27","2,487,158.00","142,439,538.66","142,439,538.66","Materials","2465254","US4601461035","New York Stock Exchange Inc."
"AMP","AMERIPRISE FINANCE INC","Equity","0.11","156.54","908,091.00","142,152,565.14","142,152,565.14","Financials","B0J7D57","US03076C1062","New York Stock Exchange Inc."
"WMB","WILLIAMS INC","Equity","0.11","28.50","4,979,593.00","141,918,400.50","141,918,400.50","Energy","2967181","US9694571004","New York Stock Exchange Inc."
"ADM","ARCHER DANIELS MIDLAND","Equity","0.10","40.87","3,407,143.00","139,249,934.41","139,249,934.41","Consumer Staples","2047317","US0394831020","New York Stock Exchange Inc."
"VFC","VF CORP","Equity","0.10","69.65","1,978,577.00","137,807,888.05","137,807,888.05","Consumer Discretionary","2928683","US9182041080","New York Stock Exchange Inc."
"HPE","HEWLETT PACKARD ENTERPRISE","Equity","0.10","13.92","9,811,569.00","136,577,040.48","136,577,040.48","Information Technology","BYVYWS0","US42824C1099","New York Stock Exchange Inc."
"IR","INGERSOLL RAND PLC","Equity","0.10","88.60","1,531,870.00","135,723,682.00","135,723,682.00","Industrials","B633030","IE00B6330302","New York Stock Exchange Inc."
"VTR","VENTAS REIT INC","Equity","0.10","62.75","2,158,096.00","135,420,524.00","135,420,524.00","Real Estate","2927925","US92276F1003","New York Stock Exchange Inc."
"TROW","T ROWE PRICE GROUP INC","Equity","0.10","92.90","1,444,794.00","134,221,362.60","134,221,362.60","Financials","2702337","US74144T1088","NASDAQ"
"MCHP","MICROCHIP TECHNOLOGY INC","Equity","0.10","94.80","1,409,499.00","133,620,505.20","133,620,505.20","Information Technology","2592174","US5950171042","NASDAQ"
"FTV","FORTIVE CORP","Equity","0.10","72.26","1,847,052.00","133,467,977.52","133,467,977.52","Industrials","BYT3MK1","US34959J1088","New York Stock Exchange Inc."
"HCA","HCA HEALTHCARE INC","Equity","0.10","75.65","1,750,285.00","132,409,060.25","132,409,060.25","Health Care","B4MGBG6","US40412C1018","New York Stock Exchange Inc."
"COL","ROCKWELL COLLINS INC","Equity","0.10","135.60","976,236.00","132,377,601.60","132,377,601.60","Industrials","2767228","US7743411016","New York Stock Exchange Inc."
"A","AGILENT TECHNOLOGIES INC","Equity","0.10","68.03","1,936,864.00","131,764,857.92","131,764,857.92","Health Care","2520153","US00846U1016","New York Stock Exchange Inc."
"WLTW","WILLIS TOWERS WATSON PLC","Equity","0.10","161.08","813,269.00","131,001,370.52","131,001,370.52","Financials","BDB6Q21","IE00BDB6Q211","NASDAQ"
"EW","EDWARDS LIFESCIENCES CORP","Equity","0.10","102.23","1,278,811.00","130,732,848.53","130,732,848.53","Health Care","2567116","US28176E1082","New York Stock Exchange Inc."
"DLTR","DOLLAR TREE INC","Equity","0.10","91.25","1,425,519.00","130,078,608.75","130,078,608.75","Consumer Discretionary","2272476","US2567461080","NASDAQ"
"RHT","RED HAT INC","Equity","0.10","120.83","1,069,703.00","129,252,213.49","129,252,213.49","Information Technology","2447218","US7565771026","New York Stock Exchange Inc."
"RCL","ROYAL CARIBBEAN CRUISES LTD","Equity","0.10","123.77","1,041,988.00","128,966,854.76","128,966,854.76","Consumer Discretionary","2754907","LR0008862868","New York Stock Exchange Inc."
"FITB","FIFTH THIRD BANCORP","Equity","0.10","28.90","4,461,970.00","128,950,933.00","128,950,933.00","Financials","2336747","US3167731005","NASDAQ"
"CERN","CERNER CORP","Equity","0.10","67.52","1,907,575.00","128,799,464.00","128,799,464.00","Health Care","2185284","US1567821046","NASDAQ"
"WEC","WEC ENERGY GROUP INC","Equity","0.10","67.39","1,910,797.00","128,768,609.83","128,768,609.83","Utilities","BYY8XK8","US92939U1060","New York Stock Exchange Inc."
"DG","DOLLAR GENERAL CORP","Equity","0.10","80.84","1,577,673.00","127,539,085.32","127,539,085.32","Consumer Discretionary","B5B1S13","US2566771059","New York Stock Exchange Inc."
"TSN","TYSON FOODS INC CLASS A","Equity","0.10","72.91","1,743,479.00","127,117,053.89","127,117,053.89","Consumer Staples","2909730","US9024941034","New York Stock Exchange Inc."
"SWKS","SKYWORKS SOLUTIONS INC","Equity","0.09","113.86","1,109,606.00","126,339,739.16","126,339,739.16","Information Technology","2961053","US83088M1027","NASDAQ"
"OKE","ONEOK INC","Equity","0.09","54.27","2,285,430.00","124,030,286.10","124,030,286.10","Energy","2130109","US6826801036","New York Stock Exchange Inc."
"CBS","CBS CORP CLASS B","Equity","0.09","56.12","2,204,896.00","123,738,763.52","123,738,763.52","Consumer Discretionary","B0SRLH6","US1248572026","New York Stock Exchange Inc."
"AAL","AMERICAN AIRLINES GROUP INC","Equity","0.09","46.82","2,625,548.00","122,928,157.36","122,928,157.36","Industrials","BCV7KT2","US02376R1023","NASDAQ"
"PAYX","PAYCHEX INC","Equity","0.09","63.79","1,923,710.00","122,713,460.90","122,713,460.90","Information Technology","2674458","US7043261079","NASDAQ"
"NTRS","NORTHERN TRUST CORP TRUST","Equity","0.09","93.52","1,300,605.00","121,632,579.60","121,632,579.60","Financials","2648668","US6658591044","NASDAQ"
"NWL","NEWELL BRANDS INC","Equity","0.09","40.78","2,968,133.00","121,040,463.74","121,040,463.74","Consumer Discretionary","2635701","US6512291062","New York Stock Exchange Inc."
"SYMC","SYMANTEC CORP","Equity","0.09","32.50","3,721,766.00","120,957,395.00","120,957,395.00","Information Technology","2861078","US8715031089","NASDAQ"
"HIG","HARTFORD FINANCIAL SERVICES GROUP","Equity","0.09","55.05","2,194,952.00","120,832,107.60","120,832,107.60","Financials","2476193","US4165151048","New York Stock Exchange Inc."
"ES","EVERSOURCE ENERGY","Equity","0.09","62.64","1,919,936.00","120,264,791.04","120,264,791.04","Utilities","BVVN4Q8","US30040W1080","New York Stock Exchange Inc."
"DTE","DTE ENERGY","Equity","0.09","110.46","1,086,169.00","119,978,227.74","119,978,227.74","Utilities","2280220","US2333311072","New York Stock Exchange Inc."
"CXO","CONCHO RESOURCES INC","Equity","0.09","134.21","893,962.00","119,978,640.02","119,978,640.02","Energy","B1YWRK7","US20605P1012","New York Stock Exchange Inc."
"KEY","KEYCORP","Equity","0.09","18.25","6,540,160.00","119,357,920.00","119,357,920.00","Financials","2490911","US4932671088","New York Stock Exchange Inc."
"CAH","CARDINAL HEALTH INC","Equity","0.09","61.90","1,900,963.00","117,669,609.70","117,669,609.70","Health Care","2175672","US14149Y1082","New York Stock Exchange Inc."
"DVN","DEVON ENERGY CORP","Equity","0.09","36.90","3,166,471.00","116,842,779.90","116,842,779.90","Energy","2480677","US25179M1036","New York Stock Exchange Inc."
"INCY","INCYTE CORP","Equity","0.09","113.25","1,027,759.00","116,393,706.75","116,393,706.75","Health Care","2471950","US45337C1027","NASDAQ"
"NEM","NEWMONT MINING CORP","Equity","0.09","36.16","3,214,083.00","116,221,241.28","116,221,241.28","Materials","2636607","US6516391066","New York Stock Exchange Inc."
"MYL","MYLAN NV","Equity","0.09","35.71","3,247,280.00","115,960,368.80","115,960,368.80","Health Care","BVFMFG8","NL0011031208","NASDAQ"
"CFG","CITIZENS FINANCIAL GROUP INC","Equity","0.09","38.01","3,010,335.00","114,422,833.35","114,422,833.35","Financials","BQRX1X3","US1746101054","New York Stock Exchange Inc."
"FCX","FREEPORT MCMORAN INC","Equity","0.09","13.98","8,148,928.00","113,922,013.44","113,922,013.44","Materials","2352118","US35671D8570","New York Stock Exchange Inc."
"SBAC","SBA COMMUNICATIONS REIT CORP CLASS","Equity","0.09","157.18","723,618.00","113,738,277.24","113,738,277.24","Real Estate","BZ6TS23","US78410G1040","NASDAQ"
"KR","KROGER","Equity","0.08","20.70","5,434,658.00","112,497,420.60","112,497,420.60","Consumer Staples","2497406","US5010441013","New York Stock Exchange Inc."
"ORLY","OREILLY AUTOMOTIVE INC","Equity","0.08","210.95","533,141.00","112,466,093.95","112,466,093.95","Consumer Discretionary","B65LWX6","US67103H1077","NASDAQ"
"BXP","BOSTON PROPERTIES REIT INC","Equity","0.08","121.18","927,540.00","112,399,297.20","112,399,297.20","Real Estate","2019479","US1011211018","New York Stock Exchange Inc."
"NUE","NUCOR CORP","Equity","0.08","57.83","1,923,865.00","111,257,112.95","111,257,112.95","Materials","2651086","US6703461052","New York Stock Exchange Inc."
"RF","REGIONS FINANCIAL CORP","Equity","0.08","15.48","7,186,622.00","111,248,908.56","111,248,908.56","Financials","B01R311","US7591EP1005","New York Stock Exchange Inc."
"XLNX","XILINX INC","Equity","0.08","73.69","1,493,987.00","110,091,902.03","110,091,902.03","Information Technology","2985677","US9839191015","NASDAQ"
"USD","USD CASH","Cash","0.08","100.00","107,291,992.00","107,291,992.07","107,291,992.07","Cash and/or Derivatives","-","-","-"
"PFG","PRINCIPAL FINANCIAL GROUP INC","Equity","0.08","65.85","1,619,718.00","106,658,430.30","106,658,430.30","Financials","2803014","US74251V1026","New York Stock Exchange Inc."
"MTD","METTLER TOLEDO INC","Equity","0.08","682.63","155,554.00","106,185,827.02","106,185,827.02","Health Care","2126249","US5926881054","New York Stock Exchange Inc."
"ESS","ESSEX PROPERTY TRUST REIT INC TRUS","Equity","0.08","262.43","397,892.00","104,418,797.56","104,418,797.56","Real Estate","2316619","US2971781057","New York Stock Exchange Inc."
"ALGN","ALIGN TECHNOLOGY INC","Equity","0.08","238.98","436,811.00","104,389,092.78","104,389,092.78","Health Care","2679204","US0162551016","NASDAQ"
"KLAC","KLA TENCOR CORP","Equity","0.08","108.89","948,549.00","103,287,500.61","103,287,500.61","Information Technology","2480138","US4824801009","NASDAQ"
"LNC","LINCOLN NATIONAL CORP","Equity","0.08","75.78","1,332,950.00","101,010,951.00","101,010,951.00","Financials","2516378","US5341871094","New York Stock Exchange Inc."
"HRS","HARRIS CORP","Equity","0.08","139.32","723,491.00","100,796,766.12","100,796,766.12","Information Technology","2412001","US4138751056","New York Stock Exchange Inc."
"AZO","AUTOZONE INC","Equity","0.07","589.50","169,511.00","99,926,734.50","99,926,734.50","Consumer Discretionary","2065955","US0533321024","New York Stock Exchange Inc."
"CLX","CLOROX","Equity","0.07","126.53","784,762.00","99,295,935.86","99,295,935.86","Consumer Staples","2204026","US1890541097","New York Stock Exchange Inc."
"Q","QUINTILES IMS INC","Equity","0.07","108.10","917,819.00","99,216,233.90","99,216,233.90","Health Care","B7VM917","US74876Y1010","New York Stock Exchange Inc."
"MHK","MOHAWK INDUSTRIES INC","Equity","0.07","261.76","378,374.00","99,043,178.24","99,043,178.24","Consumer Discretionary","2598699","US6081901042","New York Stock Exchange Inc."
"MGM","MGM RESORTS INTERNATIONAL","Equity","0.07","31.35","3,134,866.00","98,278,049.10","98,278,049.10","Consumer Discretionary","2547419","US5529531015","New York Stock Exchange Inc."
"CNC","CENTENE CORP","Equity","0.07","93.67","1,037,825.00","97,213,067.75","97,213,067.75","Health Care","2807061","US15135B1017","New York Stock Exchange Inc."
"VMC","VULCAN MATERIALS","Equity","0.07","121.75","795,940.00","96,905,695.00","96,905,695.00","Materials","2931205","US9291601097","New York Stock Exchange Inc."
"GPN","GLOBAL PAYMENTS INC","Equity","0.07","103.95","918,773.00","95,506,453.35","95,506,453.35","Information Technology","2712013","US37940X1028","New York Stock Exchange Inc."
"APA","APACHE CORP","Equity","0.07","41.37","2,293,122.00","94,866,457.14","94,866,457.14","Energy","2043962","US0374111054","New York Stock Exchange Inc."
"WAT","WATER CORP CORP","Equity","0.07","196.05","481,246.00","94,348,278.30","94,348,278.30","Health Care","2937689","US9418481035","New York Stock Exchange Inc."
"LH","LABORATORY CORPORATION OF AMERICA","Equity","0.07","153.71","613,756.00","94,340,434.76","94,340,434.76","Health Care","2586122","US50540R4092","New York Stock Exchange Inc."
"K","KELLOGG","Equity","0.07","62.53","1,505,003.00","94,107,837.59","94,107,837.59","Consumer Staples","2486813","US4878361082","New York Stock Exchange Inc."
"DPS","DR PEPPER SNAPPLE GROUP INC","Equity","0.07","85.66","1,098,657.00","94,110,958.62","94,110,958.62","Consumer Staples","B2QW0Z8","US26138E1091","New York Stock Exchange Inc."
"OMC","OMNICOM GROUP INC","Equity","0.07","67.19","1,397,554.00","93,901,653.26","93,901,653.26","Consumer Discretionary","2279303","US6819191064","New York Stock Exchange Inc."
"ALB","ALBEMARLE CORP","Equity","0.07","140.89","665,999.00","93,832,599.11","93,832,599.11","Materials","2046853","US0126531013","New York Stock Exchange Inc."
"INFO","IHS MARKIT LTD","Equity","0.07","42.61","2,199,616.00","93,725,637.76","93,725,637.76","Industrials","BD0Q558","BMG475671050","NASDAQ"
"AME","AMETEK INC","Equity","0.07","67.49","1,387,497.00","93,642,172.53","93,642,172.53","Industrials","2089212","US0311001004","New York Stock Exchange Inc."
"WRK","WESTROCK","Equity","0.07","61.33","1,526,440.00","93,616,565.20","93,616,565.20","Materials","BYR0914","US96145D1054","New York Stock Exchange Inc."
"AWK","AMERICAN WATER WORKS INC","Equity","0.07","87.76","1,066,223.00","93,571,730.48","93,571,730.48","Utilities","B2R3PV1","US0304201033","New York Stock Exchange Inc."
"LVLT","LEVEL COMMUNICATIONS INC","Equity","0.07","53.63","1,736,485.00","93,127,690.55","93,127,690.55","Telecommunications","B5LL299","US52729N3089","New York Stock Exchange Inc."
"ANDV","ANDEAVOR","Equity","0.07","106.24","874,313.00","92,887,013.12","92,887,013.12","Energy","BF0G7N4","US03349M1053","New York Stock Exchange Inc."
"ETR","ENTERGY CORP","Equity","0.07","86.26","1,073,982.00","92,641,687.32","92,641,687.32","Utilities","2317087","US29364G1031","New York Stock Exchange Inc."
"EXPE","EXPEDIA INC","Equity","0.07","124.66","741,844.00","92,478,273.04","92,478,273.04","Consumer Discretionary","B748CK2","US30212P3038","NASDAQ"
"UAL","UNITED CONTINENTAL HOLDINGS INC","Equity","0.07","58.48","1,566,295.00","91,596,931.60","91,596,931.60","Industrials","B4QG225","US9100471096","New York Stock Exchange Inc."
"BLL","BALL CORP","Equity","0.07","42.93","2,116,999.00","90,882,767.07","90,882,767.07","Materials","2073022","US0584981064","New York Stock Exchange Inc."
"HBAN","HUNTINGTON BANCSHARES INC","Equity","0.07","13.80","6,569,797.00","90,663,198.60","90,663,198.60","Financials","2445966","US4461501045","NASDAQ"
"HSY","HERSHEY FOODS","Equity","0.07","106.18","851,628.00","90,425,861.04","90,425,861.04","Consumer Staples","2422806","US4278661081","New York Stock Exchange Inc."
"AEE","AMEREN CORP","Equity","0.07","61.99","1,454,504.00","90,164,702.96","90,164,702.96","Utilities","2050832","US0236081024","New York Stock Exchange Inc."
"TAP","MOLSON COORS BREWING CLASS B","Equity","0.07","80.87","1,113,211.00","90,025,373.57","90,025,373.57","Consumer Staples","B067BM3","US60871R2094","New York Stock Exchange Inc."
"DHI","D R HORTON INC","Equity","0.07","44.21","2,032,815.00","89,870,751.15","89,870,751.15","Consumer Discretionary","2250687","US23331A1097","New York Stock Exchange Inc."
"RSG","REPUBLIC SERVICES INC","Equity","0.07","65.07","1,377,940.00","89,662,555.80","89,662,555.80","Industrials","2262530","US7607591002","New York Stock Exchange Inc."
"BBY","BEST BUY INC","Equity","0.07","55.98","1,596,815.00","89,389,703.70","89,389,703.70","Consumer Discretionary","2094670","US0865161014","New York Stock Exchange Inc."
"MSI","MOTOROLA SOLUTIONS INC","Equity","0.07","90.54","985,464.00","89,223,910.56","89,223,910.56","Information Technology","B5BKPQ4","US6200763075","New York Stock Exchange Inc."
"O","REALTY INCOME REIT CORP","Equity","0.07","53.67","1,659,820.00","89,082,539.40","89,082,539.40","Real Estate","2724193","US7561091049","New York Stock Exchange Inc."
"DOV","DOVER CORP","Equity","0.07","95.49","931,018.00","88,902,908.82","88,902,908.82","Industrials","2278407","US2600031080","New York Stock Exchange Inc."
"LLL","L3 TECHNOLOGIES INC","Equity","0.07","187.18","471,462.00","88,248,257.16","88,248,257.16","Industrials","BYZGYC0","US5024131071","New York Stock Exchange Inc."
